time;lane_ids;laneDensity;inflow;outflow
30300;E2.444_1;3.98;192;204
30300;E20_0;;0;0
30300;E21_0;1.22;12;12
30300;E3_0;26.19;1944;1176
30300;E3_1;20.88;0;828
30300;E4.10_0;1.3;60;60
30300;E4.24_0;4.15;156;156
30300;E5_0;3.79;132;132
30300;E5_1;;0;0
30300;E6_0;39.15;168;168
30300;E6_1;81.89;288;288
30300;E6_2;64.48;276;276
30300;E7.29_0;0.28;12;12
30300;E7.9_0;3.12;108;108
30300;E8_0;0.46;24;24
30300;E8_1;;0;0
30300;E8.39_0;0.23;12;12
30300;gneE10_0;148.77;84;108
30300;gneE10_1;122.76;276;252
30300;gneE10_2;54.71;588;600
30300;gneE126_0;133.46;72;120
30300;gneE126_1;131.32;48;132
30300;gneE138_0;;0;0
30300;gneE138_1;0.23;12;12
30300;gneE138_2;;0;0
30300;gneE140_0;60.63;372;396
30300;gneE140_1;60.18;492;468
30300;gneE141_0;8.91;372;360
30300;gneE141_1;3.82;252;156
30300;gneE142_0;79.17;288;312
30300;gneE142_1;74.07;396;468
30300;gneE143_0;93.41;336;372
30300;gneE143_1;80.59;504;480
30300;gneE144_0;0.74;36;36
30300;gneE147_0;;0;0
30300;gneE148_0;35.66;156;96
30300;gneE148_1;32.21;36;108
30300;gneE148_2;0.55;24;24
30300;gneE150_0;133.8;108;120
30300;gneE150_1;127.09;72;84
30300;gneE151_0;126.3;96;96
30300;gneE151_1;112.37;84;108
30300;gneE153_0;0.36;12;12
30300;gneE153_1;10.05;348;348
30300;gneE153_2;3.71;156;144
30300;gneE154_0;17.08;372;372
30300;gneE154_1;3.98;120;120
30300;gneE155_0;0.3;12;12
30300;gneE156_0;1.26;48;48
30300;gneE157_0;3.61;24;24
30300;gneE158_0;0.71;12;12
30300;gneE159_0;3.42;120;120
30300;gneE159_1;0.52;24;24
30300;gneE159_2;;0;0
30300;gneE159_3;;0;0
30300;gneE160_0;;0;0
30300;gneE160_1;4.37;156;156
30300;gneE160_2;0.24;0;0
30300;gneE160_3;3.12;120;132
30300;gneE188_0;6.74;72;60
30300;gneE188_1;4.4;36;36
30300;gneE190_0;;0;0
30300;gneE190_1;;0;0
30300;gneE199_0;10.1;132;132
30300;gneE199_1;1.42;24;24
30300;gneE202_0;6.14;120;72
30300;gneE202_1;1.44;24;60
30300;gneE203_0;2.58;96;84
30300;gneE205_0;0.33;12;12
30300;gneE208_0;;0;0
30300;gneE208_1;;0;0
30300;gneE22_0;0.26;12;12
30300;gneE22_1;86.33;252;360
30300;gneE22_2;18.43;132;0
30300;gneE22_3;11.92;480;480
30300;gneE224_0;1.31;36;36
30300;gneE226_0;15.85;132;120
30300;gneE226_1;11.12;72;84
30300;gneE226_2;0.7;24;24
30300;gneE227_0;0.82;36;36
30300;gneE228_0;2.97;120;120
30300;gneE23_0;0.25;12;12
30300;gneE23_1;;0;0
30300;gneE230_0;;0;0
30300;gneE231_0;2.53;96;96
30300;gneE231_1;1.58;72;84
30300;gneE233_0;4.1;120;132
30300;gneE251_0;2.95;108;84
30300;gneE251_1;6.26;132;168
30300;gneE257_0;2.71;120;48
30300;gneE257_1;3.2;72;144
30300;gneE258_0;11.9;96;96
30300;gneE258_1;;0;0
30300;gneE271_0;0.75;24;24
30300;gneE393_0;;0;0
30300;gneE393_1;6.89;264;276
30300;gneE394_0;;0;0
30300;gneE394_1;2.74;108;108
30300;gneE396_0;;0;0
30300;gneE396_1;2.31;96;96
30300;gneE397_0;5.58;192;192
30300;gneE397_1;;0;0
30300;gneE401_0;0.3;12;12
30300;gneE401_1;95.74;348;336
30300;gneE401_2;;0;0
30300;gneE401_3;3.96;24;24
30600;1_0;4.7;228;180
30600;1_1;3.1;84;132
30600;10_0;8.5;192;156
30600;10_1;5.4;120;108
30600;100_0;1.45;48;48
30600;101_0;0.22;12;12
30600;102_0;1.13;48;48
30600;103[0]_0;2.72;96;108
30600;103[0]_1;3.2;120;108
30600;103[1].2_0;2.5;156;108
30600;103[1].2_1;3.36;108;144
30600;104.5_0;3.87;108;192
30600;104.5_1;1.89;144;72
30600;105_0;7.72;156;144
30600;105_1;5.36;84;84
30600;106_0;0.53;24;24
30600;107_0;0.57;24;24
30600;107_1;2.11;84;84
30600;108_0;8.15;24;24
30600;108_1;16.24;84;84
30600;109_0;1.02;36;36
30600;109_1;1.51;60;60
30600;11_0;2.29;36;36
30600;11_1;4.32;84;96
30600;110_0;1.91;36;96
30600;110_1;0.91;60;24
30600;111_0;1.52;108;24
30600;111_1;0.69;0;84
30600;112[0]_0;0.92;24;48
30600;112[0]_1;0.08;24;0
30600;112[1]_0;2.56;24;24
30600;112[1]_1;;0;0
30600;113[0]_0;2.46;96;108
30600;113[0]_1;1.26;48;48
30600;113[0]_2;0.93;36;36
30600;113[1][0]_0;3.31;132;120
30600;113[1][0]_1;1.54;48;108
30600;113[1][0]_2;0.42;36;24
30600;114_0;3.41;72;120
30600;114_1;5.05;228;180
30600;115_0;8.54;156;108
30600;115_1;3.83;48;108
30600;116_0;71.63;0;0
30600;116_1;75.84;0;0
30600;116_2;96.91;0;0
30600;116_3;105.34;0;0
30600;116_4;126.41;0;0
30600;117_0;;0;0
30600;117_1;;0;0
30600;117_2;0.02;0;12
30600;117_3;0.77;0;180
30600;117_4;8.63;408;252
30600;118_0;56.38;732;240
30600;118_1;79.42;0;468
30600;119_0;0.88;36;24
30600;119_1;;0;0
30600;12_0;21.6;156;0
30600;12_1;24.4;96;0
30600;12_2;25.94;204;0
30600;12_3;36.11;120;0
30600;120.0.24_0;1.07;48;48
30600;120.0.24_1;;0;0
30600;121_0;36.82;432;0
30600;121_1;122.89;0;0
30600;122[0]_0;1.23;0;168
30600;122[0]_1;2.26;0;144
30600;122[0]_2;5.92;420;144
30600;122[1]_0;5.64;168;360
30600;122[1]_1;9.33;480;372
30600;122[1]_2;5.54;336;216
30600;123_0;86.09;912;48
30600;123_1;74.25;0;192
30600;123_2;80.7;0;684
30600;125_0;;0;0
30600;125_1;;0;0
30600;126_0;6.55;60;48
30600;127_0;3.13;132;168
30600;127_1;3.36;96;180
30600;127_2;5.25;252;156
30600;128_0;4.35;204;204
30600;128_1;2.66;120;132
30600;129_0;27.3;420;144
30600;129_1;123.05;0;192
30600;13.1_0;2.01;0;156
30600;13.1_1;2.23;0;96
30600;13.1_2;4.12;0;204
30600;13.1_3;4.77;648;120
30600;130_0;0.59;24;24
30600;130_1;1.85;84;84
30600;131_0;45.17;84;0
30600;131_1;113.77;0;84
30600;132_0;40.74;240;192
30600;132_1;116.43;0;144
30600;133_0;0.82;36;36
30600;133_1;1.1;36;48
30600;134.7_0;2.47;48;108
30600;134.7_1;0.32;0;0
30600;134.7_2;31.39;132;120
30600;135.7_0;3.57;144;216
30600;135.7_1;1.75;108;36
30600;135.7_2;;0;0
30600;136_0;14.28;768;132
30600;136_1;61.88;0;600
30600;137.5_0;0.23;12;12
30600;137.5_1;;0;0
30600;138_0;7.79;264;300
30600;139_0;0.41;24;12
30600;14.3_0;0.39;0;12
30600;14.3_1;0.63;36;24
30600;140_0;3.16;96;192
30600;140_1;3.33;120;192
30600;140_2;4.85;180;216
30600;140_3;5.72;300;168
30600;141_0;130.76;108;24
30600;141_1;140.09;0;72
30600;142_0;3.48;744;84
30600;142_1;15.96;0;372
30600;142_2;7.25;0;252
30600;143.4_0;2.56;24;84
30600;143.4_1;1;60;12
30600;143.4_2;0.35;24;12
30600;144_0;;0;0
30600;144_1;0.24;12;12
30600;144_2;2.7;132;120
30600;144.283_0;37.85;108;132
30600;144.283_1;37.05;312;192
30600;144.283_2;32.62;264;264
30600;144.312_0;2.85;120;120
30600;144.312_1;0.34;12;12
30600;144.312_2;;0;0
30600;145_0;107.2;180;120
30600;145_1;1.2;0;36
30600;145_2;;0;0
30600;146_0;90.51;24;48
30600;146_1;138.46;48;48
30600;147_0;41.71;372;204
30600;147_1;72.61;0;60
30600;147_2;124.07;0;96
30600;148_0;5.78;240;264
30600;148_1;1.62;84;72
30600;148_2;0.25;12;12
30600;149_0;77.89;192;12
30600;149_1;92.55;72;72
30600;149_2;137.25;228;0
30600;15_0;2.12;60;84
30600;15_1;1.21;24;36
30600;150_0;5.83;216;144
30600;150_1;1.55;24;72
30600;150_2;0.61;24;12
30600;151_0;79.38;84;0
30600;151_1;84.39;84;0
30600;151_2;110.46;24;0
30600;151_3;119.89;12;0
30600;152_0;4.49;108;192
30600;152_1;0.99;72;24
30600;152_2;0.14;12;24
30600;152_3;;0;0
30600;153_0;1.15;0;12
30600;153_1;1.85;0;156
30600;153_2;2.49;276;72
30600;154.7_0;4.09;168;132
30600;154.7_1;0.65;48;48
30600;154.7_2;0.03;0;12
30600;155[0].4_0;;0;0
30600;155[0].4_1;4.29;168;120
30600;155[0].4_2;0.8;12;48
30600;155[0].4_3;1.83;60;84
30600;155[1]_0;;0;0
30600;155[1]_1;8.59;372;324
30600;155[1]_2;1.68;36;36
30600;155[1]_3;2.43;84;132
30600;156[0]_0;20.71;156;132
30600;156[0]_1;6.66;60;72
30600;156[0]_2;0.6;12;0
30600;156[0]_3;;0;0
30600;156[1]_0;3;132;168
30600;156[1]_1;1.44;72;60
30600;156[1]_2;0.2;0;0
30600;156[1]_3;0.16;24;0
30600;157_0;7.4;324;336
30600;157_1;0.43;36;12
30600;157_2;2.56;132;132
30600;158_0;2.14;0;156
30600;158_1;2.92;192;60
30600;158_2;0.42;36;12
30600;16_0;1.85;108;60
30600;16_1;2.74;72;144
30600;161_0;12.41;396;384
30600;161_1;1.83;84;96
30600;163_0;4.15;96;84
30600;164_0;1.03;48;48
30600;165_0;7.46;252;252
30600;165_1;0.75;0;24
30600;166_0;0.24;12;12
30600;166_1;;0;0
30600;167_0;69.5;156;132
30600;167_1;40.93;108;132
30600;168_0;18.69;72;72
30600;168_1;24.59;96;96
30600;17_0;0.48;48;0
30600;17_1;0.42;0;36
30600;172_0;3.49;120;120
30600;173_0;44.9;132;96
30600;173_1;25.31;48;72
30600;175_0;4.49;192;168
30600;175_1;0.65;0;36
30600;18_0;4.07;84;144
30600;18_1;4.65;180;120
30600;181[1][1][0].32.3_0;0.59;24;24
30600;181[1][1][0].32.3_1;1.01;372;0
30600;181[1][1][0].32.3_2;5.3;24;132
30600;181[1][1][0].32.3_3;9.29;180;456
30600;181[1][1][1][0]_0;0.83;24;24
30600;181[1][1][1][0]_1;;0;0
30600;181[1][1][1][0]_2;;0;0
30600;181[1][1][1][0]_3;13.7;420;420
30600;181[1][1][1][1][0]_0;0.8;24;24
30600;181[1][1][1][1][0]_1;;0;0
30600;181[1][1][1][1][0]_2;;0;0
30600;181[1][1][1][1][0]_3;13.06;420;420
30600;181[1][1][1][1][1][0]_0;0.83;24;24
30600;181[1][1][1][1][1][0]_1;;0;0
30600;181[1][1][1][1][1][0]_2;;0;0
30600;181[1][1][1][1][1][0]_3;0.76;12;12
30600;181[1][1][1][1][1][0].76_0;0.28;0;12
30600;181[1][1][1][1][1][0].76_1;73.79;36;144
30600;181[1][1][1][1][1][0].76_2;72.4;192;204
30600;181[1][1][1][1][1][0].76_3;34.15;708;672
30600;182_0;10.9;348;336
30600;182_1;5.5;156;192
30600;183.8_0;2.7;60;60
30600;183.8_1;2.71;84;84
30600;184_0;;0;0
30600;184_1;;0;0
30600;185_0;2.78;36;36
30600;186_0;0.42;0;24
30600;186_1;1.06;60;36
30600;187_0;;0;0
30600;19_0;;0;0
30600;19_1;;0;0
30600;2_0;0.93;108;36
30600;2_1;2.03;24;84
30600;20_0;3.43;36;156
30600;20_1;3.46;204;108
30600;21_0;;0;0
30600;21_1;;0;0
30600;22_0;44.53;348;384
30600;22_1;4.01;108;156
30600;24_0;;0;0
30600;24_1;;0;0
30600;25[0]_0;1.51;48;48
30600;25[0]_1;;0;0
30600;25[1]_0;2.38;48;60
30600;25[1]_1;3;84;84
30600;26_0;89.61;84;192
30600;26_1;98.89;240;180
30600;27_0;2.71;60;120
30600;27_1;2.08;120;72
30600;28_0;98.94;144;84
30600;28_1;113.94;168;120
30600;29_0;7.33;120;108
30600;29_1;2.21;12;48
30600;30_0;86.09;264;372
30600;30_1;74.88;132;108
30600;31_0;2.89;108;72
30600;31_1;1.56;72;84
30600;32_0;94.43;228;180
30600;32_1;83.68;264;240
30600;33_0;6.17;204;108
30600;33_1;3.22;36;180
30600;34_0;87.08;324;312
30600;34_1;87.56;180;156
30600;35_0;70.85;72;204
30600;35_1;83.61;96;228
30600;35_2;29.02;36;0
30600;35_3;21.74;24;168
30600;35_4;17.89;156;48
30600;37[0]_0;2.4;72;156
30600;37[0]_1;5.11;252;168
30600;38.9_0;73.55;396;276
30600;38.9_1;73.17;216;252
30600;39.68_0;3.77;168;168
30600;39.68_1;0.97;48;48
30600;3[0]_0;58.93;192;12
30600;3[0]_1;52.92;480;36
30600;3[0]_2;35.48;336;84
30600;3[1]_0;141.05;24;36
30600;3[1]_1;118.55;36;36
30600;3[1]_2;121.92;84;144
30600;4_0;13.79;12;60
30600;4_1;15.6;60;72
30600;4_2;113.67;96;168
30600;40_0;87.12;12;192
30600;40_1;105.44;324;96
30600;40_2;58.94;228;180
30600;40_3;45.26;360;360
30600;41.3_0;76.91;300;312
30600;41.3_1;91.43;132;156
30600;41.3_2;14.05;348;384
30600;41.3_3;5.43;324;168
30600;42.0_0;106.92;180;108
30600;42.0_1;111.3;204;144
30600;42.0_2;92.98;180;156
30600;42.0_3;98.56;252;168
30600;43[0].45_0;70.77;360;204
30600;43[0].45_1;68.52;408;396
30600;44_0;3.15;132;132
30600;44_1;1.06;12;48
30600;44_2;0.48;36;0
30600;45[0].5_0;10.41;444;408
30600;45[0].5_1;4.31;180;252
30600;45[1]_0;8.8;408;396
30600;45[1]_1;6.45;240;324
30600;46_0;10.28;396;480
30600;46_1;0.86;72;12
30600;47_0;8.68;384;312
30600;47_1;0.8;0;60
30600;48_0;10.71;312;396
30600;48_1;3.75;216;132
30600;48_2;;0;0
30600;49[0]_0;0.46;24;24
30600;49[0]_1;1.56;60;72
30600;49[0]_2;0.34;12;12
30600;49[1]_0;0.61;48;24
30600;49[1]_1;1.21;60;60
30600;49[1]_2;1.75;24;84
30600;5_0;111.12;96;180
30600;5_1;137.18;36;36
30600;50[0].15_0;2.78;36;192
30600;50[0].15_1;1.35;156;0
30600;50[1]_0;4.26;156;156
30600;50[1]_1;;0;0
30600;51_0;6.84;156;72
30600;51_1;0.77;0;24
30600;52_0;3.21;0;60
30600;52_1;2.32;168;24
30600;52_2;0.34;36;24
30600;53.4_0;84.77;204;336
30600;53.4_1;99.61;276;144
30600;53.4_2;85.66;288;420
30600;54[0]_0;7.65;348;324
30600;54[0]_1;1.7;72;96
30600;54[1]_0;19.91;312;324
30600;54[1]_1;16.61;96;384
30600;55[0]_0;0.32;36;24
30600;55[0]_1;9.7;396;408
30600;55[0]_2;0.75;48;24
30600;55[1]_0;0.18;24;0
30600;55[1]_1;8.65;420;348
30600;55[1]_2;1.33;36;72
30600;56.0.16_0;;0;0
30600;56.0.16_1;;0;0
30600;57_0;0.72;0;36
30600;57_1;2.84;108;84
30600;58_0;3.59;168;120
30600;58_1;0.93;12;48
30600;59_0;0.54;0;24
30600;59_1;0.78;72;12
30600;59_2;0.8;12;48
30600;6_0;0.61;0;60
30600;6_1;0.51;0;48
30600;6_2;0.41;0;0
30600;6_3;0.37;0;0
30600;6_4;0.41;96;0
30600;60_0;1.78;0;48
30600;61_0;1.03;24;72
30600;61_1;1.44;84;24
30600;62_0;0.55;24;24
30600;63_0;;0;0
30600;64_0;;0;0
30600;66.10_0;0.91;24;48
30600;66.10_1;0.84;60;36
30600;67.1_0;4.64;180;144
30600;67.1_1;1.16;12;60
30600;68_0;0.71;48;24
30600;68_1;0.55;0;48
30600;69_0;0.52;24;24
30600;69_1;1.26;48;48
30600;7.0.20_0;117.71;0;0
30600;7.0.20_1;125.56;0;0
30600;7.0.20_2;120.33;0;0
30600;7.0.20_3;130.53;12;0
30600;7.0.20_4;122.94;0;0
30600;70_0;0.29;12;12
30600;71_0;3.28;72;72
30600;72_0;1.6;72;72
30600;73_0;0.99;24;60
30600;73_1;0.67;48;12
30600;74_0;0.63;0;0
30600;74_1;0.39;36;48
30600;75_0;1.64;72;72
30600;75_1;1.39;60;60
30600;75_2;;0;0
30600;76_0;3.35;108;156
30600;76_1;1.76;132;84
30600;77_0;1.81;72;72
30600;77_1;;0;0
30600;78_0;0.16;12;0
30600;78_1;7.35;264;276
30600;79_0;2.32;72;120
30600;79_1;0.81;72;24
30600;8.0.2.13_0;0.62;60;0
30600;8.0.2.13_1;1.95;48;48
30600;8.0.2.13_2;1.33;0;156
30600;8.0.2.13_3;0.48;84;0
30600;80_0;1.6;96;48
30600;80_1;6.45;180;264
30600;81_0;1.25;0;60
30600;81_1;1.51;120;60
30600;81_2;0.56;24;24
30600;82_0;3.99;60;72
30600;82_1;1.28;60;36
30600;82_2;0.52;24;24
30600;83_0;;0;0
30600;83_1;4.26;228;108
30600;83_2;2.95;72;180
30600;84_0;0.28;264;0
30600;84_1;4.93;0;240
30600;84_2;1.49;60;60
30600;85_0;5.97;120;132
30600;85_1;4.21;60;60
30600;85_2;1.67;48;36
30600;86[0]_0;2.05;84;108
30600;86[0]_1;1.2;60;36
30600;86[0]_2;2.31;96;96
30600;86[1][1]_0;4.06;72;84
30600;86[1][1]_1;0.66;36;12
30600;86[1][1]_2;3.12;96;84
30600;87_0;8.84;216;168
30600;87_1;2.44;84;120
30600;88_0;1.67;60;48
30600;88_1;;0;0
30600;9_0;0.01;0;0
30600;9_1;0.31;60;0
30600;9_2;2.23;144;24
30600;9_3;2.74;0;192
30600;90_0;3.65;120;144
30600;90_1;0.93;72;36
30600;91_0;5.65;84;204
30600;91_1;6.32;144;168
30600;92_0;1.71;144;72
30600;92_1;3.03;84;132
30600;93_0;0.16;72;0
30600;93_1;1.69;24;84
30600;93_2;3.5;132;144
30600;94_0;4.55;72;72
30600;94_1;1.12;48;24
30600;94_2;8.18;84;84
30600;95_0;0.48;24;24
30600;95_1;;0;0
30600;96_0;0.08;24;0
30600;96_1;0.74;0;24
30600;97_0;1.48;84;36
30600;97_1;0.38;0;48
30600;98_0;1.85;72;36
30600;98_1;4.24;48;84
30600;99_0;0.4;12;24
30600;E0_0;27.53;936;204
30600;E0_1;77.19;0;300
30600;E0_2;75.83;0;468
30600;E0.221_0;9.25;312;300
30600;E0.221_1;8.54;276;264
30600;E1_0;4.75;228;180
30600;E1_1;0.12;0;36
30600;E10_0;0.6;24;24
30600;E10_1;;0;0
30600;E11_0;6.3;36;36
30600;E11_1;;0;0
30600;E12_0;;0;0
30600;E12_1;2.34;12;12
30600;E13_0;1.15;36;36
30600;E13_1;0.3;12;12
30600;E15_0;1.53;48;48
30600;E18_0;4.43;168;168
30600;E18_1;0.78;36;36
30600;E19_0;107.24;324;312
30600;E19_1;87.13;180;216
30600;E19_2;83.56;408;372
30600;E2_0;6.7;336;288
30600;E2_1;0.17;0;24
30600;E2.444_0;6.66;288;300
30600;E2.444_1;3.4;168;156
30600;E20_0;;0;0
30600;E21_0;1.01;12;12
30600;E3_0;24.3;1884;1116
30600;E3_1;19.78;0;756
30600;E4.10_0;2.35;108;108
30600;E4.24_0;4.25;156;144
30600;E5_0;5.7;192;192
30600;E5_1;;0;0
30600;E6_0;46.32;204;204
30600;E6_1;94.44;300;300
30600;E6_2;66.09;300;300
30600;E7.29_0;1.12;48;48
30600;E7.9_0;2.76;96;96
30600;E8_0;0.27;12;12
30600;E8_1;0.26;12;12
30600;E8.39_0;0.53;24;24
30600;gneE10_0;141.46;48;36
30600;gneE10_1;133.85;192;168
30600;gneE10_2;70.78;684;696
30600;gneE126_0;83.65;204;120
30600;gneE126_1;95.47;228;192
30600;gneE138_0;;0;0
30600;gneE138_1;4.02;168;168
30600;gneE138_2;1.03;48;48
30600;gneE140_0;83.93;168;144
30600;gneE140_1;85.51;324;312
30600;gneE141_0;10.05;384;456
30600;gneE141_1;2.74;168;156
30600;gneE142_0;80.2;300;240
30600;gneE142_1;70.64;156;168
30600;gneE143_0;101.75;180;156
30600;gneE143_1;86.11;336;336
30600;gneE144_0;1.72;72;72
30600;gneE147_0;0.84;24;24
30600;gneE148_0;2.61;72;60
30600;gneE148_1;2.01;48;60
30600;gneE148_2;;0;0
30600;gneE150_0;93.76;336;324
30600;gneE150_1;77.71;336;348
30600;gneE151_0;53.68;336;336
30600;gneE151_1;45.89;348;336
30600;gneE153_0;0.45;12;12
30600;gneE153_1;12.41;456;456
30600;gneE153_2;3.88;144;156
30600;gneE154_0;19.52;444;432
30600;gneE154_1;6.62;168;180
30600;gneE155_0;0.4;12;12
30600;gneE156_0;1.55;60;60
30600;gneE157_0;;0;0
30600;gneE158_0;0.77;12;12
30600;gneE159_0;4.18;168;168
30600;gneE159_1;1.15;48;48
30600;gneE159_2;;0;0
30600;gneE159_3;;0;0
30600;gneE160_0;0.31;12;12
30600;gneE160_1;4.44;156;156
30600;gneE160_2;0.38;12;12
30600;gneE160_3;1.52;60;60
30600;gneE188_0;10.72;84;72
30600;gneE188_1;5.92;24;24
30600;gneE190_0;0.25;12;12
30600;gneE190_1;;0;0
30600;gneE199_0;15.46;180;144
30600;gneE199_1;1.81;24;48
30600;gneE202_0;6.43;156;144
30600;gneE202_1;0.97;36;48
30600;gneE203_0;3.73;132;144
30600;gneE205_0;0.69;24;24
30600;gneE208_0;0.32;12;12
30600;gneE208_1;;0;0
30600;gneE22_0;0.66;12;24
30600;gneE22_1;88.04;228;348
30600;gneE22_2;10.92;180;24
30600;gneE22_3;15.35;624;624
30600;gneE224_0;1.6;48;48
30600;gneE226_0;8.42;72;72
30600;gneE226_1;20.06;108;108
30600;gneE226_2;0.85;24;24
30600;gneE227_0;3.57;144;144
30600;gneE228_0;2.45;108;108
30600;gneE23_0;;0;0
30600;gneE23_1;;0;0
30600;gneE230_0;0.52;24;24
30600;gneE231_0;3.37;156;156
30600;gneE231_1;2.34;84;84
30600;gneE233_0;0.59;24;24
30600;gneE251_0;1.98;36;60
30600;gneE251_1;1.82;108;36
30600;gneE257_0;2.03;120;36
30600;gneE257_1;4.61;120;204
30600;gneE258_0;10.69;72;72
30600;gneE258_1;;0;0
30600;gneE271_0;1.11;36;36
30600;gneE393_0;;0;0
30600;gneE393_1;7.85;312;300
30600;gneE394_0;;0;0
30600;gneE394_1;2.54;108;108
30600;gneE396_0;;0;0
30600;gneE396_1;1.65;72;72
30600;gneE397_0;5.02;192;180
30600;gneE397_1;0.25;12;12
30600;gneE401_0;8.91;24;24
30600;gneE401_1;89.53;360;372
30600;gneE401_2;5.11;24;0
30600;gneE401_3;0.32;12;12
30900;1_0;5.78;240;240
30900;1_1;1.77;72;72
30900;10_0;14.93;240;228
30900;10_1;7.6;72;144
30900;100_0;1.67;84;72
30900;101_0;0.67;36;36
30900;102_0;0.24;12;12
30900;103[0]_0;2.68;108;120
30900;103[0]_1;1.41;60;48
30900;103[1].2_0;4.38;168;192
30900;103[1].2_1;0.77;48;36
30900;104.5_0;3.76;192;144
30900;104.5_1;0.99;36;84
30900;105_0;4.8;132;132
30900;105_1;3.91;84;84
30900;106_0;3.22;144;144
30900;107_0;1.08;36;36
30900;107_1;1.95;72;72
30900;108_0;4.28;24;24
30900;108_1;14.43;72;84
30900;109_0;1.2;48;48
30900;109_1;0.3;12;12
30900;11_0;2.61;36;36
30900;11_1;14.37;156;156
30900;110_0;1.81;60;60
30900;110_1;0.03;12;0
30900;111_0;1.45;84;36
30900;111_1;0.79;24;72
30900;112[0]_0;2.52;24;120
30900;112[0]_1;0.71;144;0
30900;112[1]_0;0.49;24;24
30900;112[1]_1;;0;0
30900;113[0]_0;2.89;120;120
30900;113[0]_1;0.24;12;12
30900;113[0]_2;0.31;12;12
30900;113[1][0]_0;4.45;216;144
30900;113[1][0]_1;0.66;12;60
30900;113[1][0]_2;0.17;12;12
30900;114_0;3.24;84;108
30900;114_1;2.88;144;120
30900;115_0;3.25;96;84
30900;115_1;0.94;12;24
30900;116_0;71.63;0;0
30900;116_1;75.84;0;0
30900;116_2;96.91;0;0
30900;116_3;105.34;0;0
30900;116_4;126.41;0;0
30900;117_0;;0;0
30900;117_1;;0;0
30900;117_2;;0;0
30900;117_3;0.56;0;144
30900;117_4;6.21;288;156
30900;118_0;59.78;744;264
30900;118_1;81.75;0;336
30900;119_0;0.89;36;60
30900;119_1;;0;0
30900;12_0;52.95;72;12
30900;12_1;59.14;12;0
30900;12_2;62.98;108;0
30900;12_3;65.26;60;0
30900;120.0.24_0;0.35;24;12
30900;120.0.24_1;;0;0
30900;121_0;56.85;96;0
30900;121_1;133.93;0;0
30900;122[0]_0;0.66;0;84
30900;122[0]_1;1.54;0;144
30900;122[0]_2;4.32;324;72
30900;122[1]_0;4.56;84;324
30900;122[1]_1;7.59;396;264
30900;122[1]_2;4.11;240;156
30900;123_0;94.18;756;84
30900;123_1;78.57;0;144
30900;123_2;93.91;0;252
30900;125_0;;0;0
30900;125_1;;0;0
30900;126_0;1.68;72;72
30900;127_0;1.92;72;96
30900;127_1;2.54;84;180
30900;127_2;5.83;312;168
30900;128_0;2.49;108;108
30900;128_1;2.49;120;108
30900;129_0;29.91;372;180
30900;129_1;110.79;0;276
30900;13.1_0;0.55;0;72
30900;13.1_1;0.81;0;12
30900;13.1_2;1.78;0;108
30900;13.1_3;1.53;168;60
30900;130_0;0.9;36;36
30900;130_1;0.99;48;48
30900;131_0;39.72;120;24
30900;131_1;99.25;0;72
30900;132_0;42.37;228;108
30900;132_1;100.86;0;96
30900;133_0;;0;0
30900;133_1;;0;0
30900;134.7_0;1.73;84;72
30900;134.7_1;0.24;0;12
30900;134.7_2;40.77;192;0
30900;135.7_0;2.08;72;108
30900;135.7_1;0.25;36;0
30900;135.7_2;;0;0
30900;136_0;19.13;552;108
30900;136_1;83.35;0;408
30900;137.5_0;;0;0
30900;137.5_1;;0;0
30900;138_0;9.86;288;204
30900;139_0;0.54;24;36
30900;14.3_0;;0;0
30900;14.3_1;0.56;24;24
30900;140_0;2.56;108;108
30900;140_1;1.06;24;72
30900;140_2;4.36;132;288
30900;140_3;9.27;504;300
30900;141_0;121.84;288;72
30900;141_1;106.99;0;312
30900;142_0;4.01;852;96
30900;142_1;21.42;0;372
30900;142_2;14.02;0;348
30900;143.4_0;3.57;12;144
30900;143.4_1;1.94;156;36
30900;143.4_2;0.21;36;0
30900;144_0;;0;0
30900;144_1;0.22;12;12
30900;144_2;2.92;132;144
30900;144.283_0;49.99;72;288
30900;144.283_1;52.12;372;120
30900;144.283_2;45.42;360;288
30900;144.312_0;2.22;96;84
30900;144.312_1;1.25;48;48
30900;144.312_2;;0;0
30900;145_0;124.67;192;156
30900;145_1;1.53;0;36
30900;145_2;;0;0
30900;146_0;77.46;60;96
30900;146_1;77.85;48;12
30900;147_0;82.68;192;0
30900;147_1;119.66;0;0
30900;147_2;149.83;0;0
30900;148_0;5.2;240;240
30900;148_1;1.6;96;84
30900;148_2;;0;0
30900;149_0;92.55;0;0
30900;149_1;107.97;0;0
30900;149_2;144.44;12;12
30900;15_0;2.28;84;48
30900;15_1;1.68;24;60
30900;150_0;4.96;156;156
30900;150_1;1.38;0;84
30900;150_2;0.99;96;0
30900;151_0;90.67;36;0
30900;151_1;96.29;0;0
30900;151_2;108.92;0;0
30900;151_3;120.12;12;0
30900;152_0;4.22;108;156
30900;152_1;0.52;72;0
30900;152_2;;0;0
30900;152_3;;0;0
30900;153_0;0.65;0;12
30900;153_1;1.57;0;72
30900;153_2;1.68;168;60
30900;154.7_0;4.31;144;144
30900;154.7_1;0.58;24;36
30900;154.7_2;;0;0
30900;155[0].4_0;;0;0
30900;155[0].4_1;3.31;120;72
