begin;laneDensity;lane_ids;inflow;outflow
31800;99.45;144.283_2;312;12
31800;2.47;144.312_0;36;60
31800;2.76;144.312_1;72;48
31800;;144.312_2;0;0
31800;130.45;145_0;36;36
31800;0.45;145_1;0;12
31800;;145_2;0;0
31800;121.64;146_0;0;24
31800;123.94;146_1;24;0
31800;87.61;147_0;0;0
31800;120.98;147_1;0;0
31800;150.18;147_2;0;0
31800;4.47;148_0;192;204
31800;2.01;148_1;84;108
31800;1.35;148_2;60;48
31800;77.12;149_0;0;0
31800;83.29;149_1;0;0
31800;144.99;149_2;0;0
31800;0.08;15_0;12;0
31800;0.22;15_1;0;0
31800;8.14;150_0;324;120
31800;2.8;150_1;36;84
31800;0.96;150_2;0;60
31800;104.08;151_0;0;0
31800;114.79;151_1;0;0
31800;109.2;151_2;0;0
31800;121.13;151_3;0;0
31800;8.11;152_0;264;276
31800;1.83;152_1;36;48
31800;0.24;152_2;0;36
31800;;152_3;0;0
31800;0.16;153_0;0;0
31800;0.25;153_1;0;24
31800;0.1;153_2;24;0
31800;5.74;154.7_0;216;276
31800;1.07;154.7_1;72;36
31800;;154.7_2;0;0
31800;;155[0].4_0;0;0
31800;2.19;155[0].4_1;48;36
31800;0.4;155[0].4_2;0;0
31800;0.23;155[0].4_3;0;12
31800;;155[1]_0;0;0
31800;4.81;155[1]_1;252;144
31800;1.7;155[1]_2;0;0
31800;0.73;155[1]_3;12;120
31800;30.5;156[0]_0;204;156
31800;13.42;156[0]_1;84;96
31800;6.71;156[0]_2;24;24
31800;;156[0]_3;0;0
31800;4.8;156[1]_0;168;240
31800;1.86;156[1]_1;96;72
31800;0.33;156[1]_2;24;0
31800;0.01;156[1]_3;12;0
31800;3.06;157_0;144;132
31800;;157_1;0;0
31800;2.48;157_2;120;120
31800;3.31;158_0;0;192
31800;4.01;158_1;276;84
31800;0.81;158_2;48;24
31800;0.59;16_0;24;36
31800;0.45;16_1;24;24
31800;4.03;161_0;144;156
31800;0.09;161_1;12;0
31800;7.4;163_0;108;108
31800;;164_0;0;0
31800;5.98;165_0;240;216
31800;0.44;165_1;0;12
31800;;166_0;0;0
31800;;166_1;0;0
31800;5.43;167_0;72;60
31800;7.86;167_1;24;36
31800;9.84;168_0;48;48
31800;1.04;168_1;12;12
31800;0.23;17_0;24;0
31800;0.28;17_1;0;24
31800;0.3;172_0;12;12
31800;12.24;173_0;36;36
31800;5.15;173_1;36;36
31800;1.15;175_0;60;48
31800;0.64;175_1;24;24
31800;1.54;18_0;12;48
31800;3.87;18_1;108;72
31800;0.22;181[1][1][0].32.3_0;12;12
31800;1.17;181[1][1][0].32.3_1;420;0
31800;5.12;181[1][1][0].32.3_2;0;108
31800;8.82;181[1][1][0].32.3_3;96;432
31800;0.27;181[1][1][1][0]_0;12;12
31800;;181[1][1][1][0]_1;0;0
31800;0.55;181[1][1][1][0]_2;12;12
31800;13.08;181[1][1][1][0]_3;396;396
31800;0.27;181[1][1][1][1][0]_0;12;12
31800;;181[1][1][1][1][0]_1;0;0
31800;;181[1][1][1][1][0]_2;0;0
31800;13.72;181[1][1][1][1][0]_3;420;420
31800;0.27;181[1][1][1][1][1][0]_0;12;12
31800;;181[1][1][1][1][1][0]_1;0;0
31800;;181[1][1][1][1][1][0]_2;0;0
31800;1.52;181[1][1][1][1][1][0]_3;24;24
31800;;181[1][1][1][1][1][0].76_0;0;0
31800;88.41;181[1][1][1][1][1][0].76_1;72;120
31800;72.36;181[1][1][1][1][1][0].76_2;192;288
31800;33.12;181[1][1][1][1][1][0].76_3;516;384
31800;6.63;182_0;228;228
31800;3.01;182_1;84;96
31800;1.75;183.8_0;48;48
31800;0.88;183.8_1;24;24
31800;;184_0;0;0
31800;;184_1;0;0
31800;2.31;185_0;12;12
31800;0.16;186_0;0;12
31800;0.38;186_1;24;12
31800;;187_0;0;0
31800;;19_0;0;0
31800;;19_1;0;0
31800;0.02;2_0;12;0
31800;0.95;2_1;36;48
31800;4.33;20_0;24;24
31800;0.85;20_1;48;12
31800;;21_0;0;0
31800;;21_1;0;0
31800;4.58;22_0;120;96
31800;0.41;22_1;0;24
31800;;24_0;0;0
31800;;24_1;0;0
31800;0.43;25[0]_0;12;12
31800;;25[0]_1;0;0
31800;0.35;25[1]_0;12;12
31800;0.37;25[1]_1;12;12
31800;107.27;26_0;96;60
31800;118.96;26_1;132;144
31800;0.87;27_0;12;48
31800;0.16;27_1;36;0
31800;136.56;28_0;84;108
31800;125.77;28_1;72;96
31800;1.66;29_0;48;36
31800;0.01;29_1;0;12
31800;81.59;30_0;324;360
31800;105.82;30_1;48;0
31800;1.4;31_0;36;60
31800;1.15;31_1;48;24
31800;83.46;32_0;168;276
31800;102.29;32_1;216;108
31800;2.24;33_0;108;72
31800;0.14;33_1;0;24
31800;93.29;34_0;216;252
31800;93.94;34_1;108;84
31800;116.85;35_0;24;24
31800;92.12;35_1;24;12
31800;51.56;35_2;12;0
31800;46.85;35_3;60;84
31800;35.11;35_4;132;60
31800;1.18;37[0]_0;60;60
31800;1.25;37[0]_1;60;60
31800;103.24;38.9_0;204;228
31800;126.43;38.9_1;108;72
31800;2.63;39.68_0;108;120
31800;0.58;39.68_1;36;24
31800;145.26;3[0]_0;24;12
31800;128.35;3[0]_1;132;12
31800;120.88;3[0]_2;132;0
31800;141.15;3[1]_0;0;0
31800;143.08;3[1]_1;12;12
31800;106.74;3[1]_2;0;12
31800;59.28;4_0;0;0
31800;66.69;4_1;0;0
31800;118.55;4_2;0;0
31800;133.77;40_0;12;24
31800;124.91;40_1;0;24
31800;96.21;40_2;24;72
31800;111.88;40_3;120;132
31800;146.83;41.3_0;36;24
31800;155.08;41.3_1;48;84
31800;14.61;41.3_2;72;84
31800;3.01;41.3_3;132;108
31800;130.52;42.0_0;108;156
31800;128.71;42.0_1;192;324
31800;109.83;42.0_2;240;348
31800;118.78;42.0_3;276;408
31800;95.7;43[0].45_0;144;192
31800;109.64;43[0].45_1;144;216
31800;4.15;44_0;96;108
31800;0.57;44_1;0;12
31800;0.6;44_2;36;12
31800;2.76;45[0].5_0;108;108
31800;0.89;45[0].5_1;36;36
31800;2.47;45[1]_0;108;96
31800;1.02;45[1]_1;36;60
31800;3.85;46_0;96;168
31800;0.89;46_1;84;12
31800;3.2;47_0;132;120
31800;0.21;47_1;0;12
31800;3.73;48_0;120;144
31800;0.62;48_1;48;24
31800;;48_2;0;0
31800;;49[0]_0;0;0
31800;0.96;49[0]_1;36;36
31800;0.26;49[0]_2;12;12
31800;0.26;49[1]_0;24;0
31800;0.87;49[1]_1;36;48
31800;0.53;49[1]_2;12;24
31800;140.5;5_0;12;24
31800;125.84;5_1;0;12
31800;1.07;50[0].15_0;12;60
31800;0.19;50[0].15_1;36;0
31800;0.81;50[1]_0;36;36
31800;;50[1]_1;0;0
31800;142.88;51_0;48;0
31800;;51_1;0;0
31800;16.36;52_0;0;0
31800;1.57;52_1;108;48
31800;0.17;52_2;24;12
31800;132.84;53.4_0;48;24
31800;94.21;53.4_1;36;12
31800;94.54;53.4_2;48;108
31800;4.92;54[0]_0;228;192
31800;0.43;54[0]_1;24;24
31800;4.57;54[1]_0;192;96
31800;1.01;54[1]_1;24;84
31800;0.38;55[0]_0;48;12
31800;4.28;55[0]_1;144;204
31800;1.1;55[0]_2;48;36
31800;0.04;55[1]_0;12;0
31800;5.09;55[1]_1;228;228
31800;0.7;55[1]_2;36;24
31800;;56.0.16_0;0;0
31800;;56.0.16_1;0;0
31800;0.38;57_0;0;12
31800;0.66;57_1;36;24
31800;10.6;58_0;108;12
31800;0.65;58_1;24;36
31800;0.41;59_0;0;12
31800;0.12;59_1;24;0
31800;0.44;59_2;12;24
31800;1.81;6_0;0;12
31800;1.31;6_1;0;12
31800;1.09;6_2;0;24
31800;1.34;6_3;0;12
31800;0.2;6_4;48;0
31800;;60_0;0;0
31800;0.49;61_0;12;24
31800;0.41;61_1;24;12
31800;;62_0;0;0
31800;;63_0;0;0
31800;;64_0;0;0
31800;0.45;66.10_0;12;24
31800;0.06;66.10_1;12;0
31800;2.84;67.1_0;120;84
31800;0.55;67.1_1;12;60
31800;0.38;68_0;12;12
31800;0.19;68_1;0;24
31800;0.34;69_0;12;12
31800;0.55;69_1;24;24
31800;117.71;7.0.20_0;0;0
31800;128.17;7.0.20_1;0;0
31800;120.33;7.0.20_2;0;0
31800;130.79;7.0.20_3;0;0
31800;122.94;7.0.20_4;0;0
31800;;70_0;0;0
31800;0.85;71_0;24;36
31800;1.58;72_0;72;72
31800;0.3;73_0;12;12
31800;;73_1;0;0
31800;;74_0;0;0
31800;;74_1;0;0
31800;2.17;75_0;72;108
31800;0.2;75_1;12;0
31800;;75_2;0;0
31800;2.14;76_0;60;96
31800;1.35;76_1;84;72
31800;1.45;77_0;60;60
31800;0.91;77_1;36;36
31800;0.27;78_0;12;12
31800;5.98;78_1;228;216
31800;1.52;79_0;84;60
31800;0.59;79_1;12;36
31800;0.11;8.0.2.13_0;12;0
31800;0.75;8.0.2.13_1;12;0
31800;0.52;8.0.2.13_2;24;72
31800;0.28;8.0.2.13_3;36;12
31800;2.26;80_0;168;12
31800;3.74;80_1;96;276
31800;0.25;81_0;12;12
31800;1.34;81_1;72;60
31800;1.16;81_2;36;48
31800;1.66;82_0;12;60
31800;1.4;82_1;60;24
31800;1.62;82_2;48;36
31800;0.41;83_0;24;12
31800;5.16;83_1;240;180
31800;1.7;83_2;24;96
31800;0.8;84_0;264;24
31800;5.48;84_1;12;264
31800;;84_2;0;0
31800;3.23;85_0;108;72
31800;1.49;85_1;0;48
31800;0.46;85_2;24;12
31800;1.81;86[0]_0;72;84
31800;1.38;86[0]_1;36;84
31800;1.76;86[0]_2;120;36
31800;4.06;86[1][1]_0;96;84
31800;2.64;86[1][1]_1;60;60
31800;1.46;86[1][1]_2;36;48
31800;5.2;87_0;108;84
31800;1.78;87_1;72;96
31800;0.29;88_0;12;12
31800;;88_1;0;0
31800;;9_0;0;0
31800;0.01;9_1;0;0
31800;0.64;9_2;60;0
31800;1.58;9_3;24;108
31800;1.28;90_0;36;36
31800;0.24;90_1;12;12
31800;2.37;91_0;48;84
31800;1.09;91_1;72;48
31800;0.04;92_0;12;0
31800;0.42;92_1;12;12
31800;;93_0;0;0
31800;1.02;93_1;48;48
31800;1.65;93_2;72;72
31800;1.83;94_0;0;24
31800;;94_1;0;0
31800;3.33;94_2;12;36
31800;0.5;95_0;24;24
31800;;95_1;0;0
31800;0.03;96_0;24;0
31800;0.55;96_1;0;24
31800;0.4;97_0;24;12
31800;0.09;97_1;0;12
31800;0.85;98_0;24;36
31800;0.39;98_1;12;12
31800;;99_0;0;0
31800;24.25;E0_0;1344;204
31800;51.29;E0_1;0;396
31800;53.26;E0_2;0;564
31800;15.38;E0.221_0;384;384
31800;14.53;E0.221_1;312;324
31800;6.66;E1_0;288;276
31800;0.41;E1_1;12;48
31800;0.6;E10_0;24;24
31800;;E10_1;0;0
31800;17.04;E11_0;24;24
31800;;E11_1;0;0
31800;;E12_0;0;0
31800;;E12_1;0;0
31800;0.91;E13_0;24;24
31800;0.29;E13_1;12;12
31800;2.88;E15_0;36;48
31800;3.16;E18_0;108;108
31800;0.58;E18_1;24;24
31800;189.45;E19_0;24;0
31800;157.77;E19_1;12;24
31800;124.43;E19_2;96;120
31800;3.05;E2_0;132;132
31800;;E2_1;0;0
31800;3.06;E2.444_0;132;144
31800;2.96;E2.444_1;120;156
31800;;E20_0;0;0
31800;0.97;E21_0;12;12
31800;26.05;E3_0;2040;1116
31800;21.56;E3_1;0;876
31800;1.92;E4.10_0;72;84
31800;3.73;E4.24_0;120;120
31800;7.78;E5_0;264;264
31800;0.03;E5_1;0;12
31800;49.78;E6_0;192;192
31800;119.41;E6_1;372;372
31800;84.4;E6_2;300;300
31800;1.71;E7.29_0;84;84
31800;3.29;E7.9_0;120;120
31800;;E8_0;0;0
31800;0.26;E8_1;12;12
31800;;E8.39_0;0;0
31800;176.54;gneE10_0;60;60
31800;112.26;gneE10_1;168;204
31800;76.37;gneE10_2;504;480
31800;150.48;gneE126_0;12;24
31800;117.46;gneE126_1;12;0
31800;;gneE138_0;0;0
31800;2.66;gneE138_1;84;108
31800;0.95;gneE138_2;60;36
31800;94.72;gneE140_0;192;216
31800;127.45;gneE140_1;216;264
31800;2.83;gneE141_0;96;108
31800;0.82;gneE141_1;96;36
31800;127.44;gneE142_0;36;84
31800;140.14;gneE142_1;108;192
31800;197.78;gneE143_0;216;216
31800;114.96;gneE143_1;180;192
31800;1.08;gneE144_0;48;36
31800;;gneE147_0;0;0
31800;2.84;gneE148_0;84;48
31800;2.91;gneE148_1;12;48
31800;;gneE148_2;0;0
31800;38.51;gneE150_0;108;120
31800;17.97;gneE150_1;72;72
31800;20.54;gneE151_0;108;84
31800;14.13;gneE151_1;84;96
31800;;gneE153_0;0;0
31800;3.42;gneE153_1;108;108
31800;1.15;gneE153_2;36;36
31800;6.88;gneE154_0;108;108
31800;1.83;gneE154_1;36;36
31800;;gneE155_0;0;0
31800;0.3;gneE156_0;12;12
31800;;gneE157_0;0;0
31800;1.67;gneE158_0;24;24
31800;6.55;gneE159_0;216;216
31800;1.73;gneE159_1;72;72
31800;;gneE159_2;0;0
31800;;gneE159_3;0;0
31800;;gneE160_0;0;0
31800;0.73;gneE160_1;24;24
31800;;gneE160_2;0;0
31800;;gneE160_3;0;0
31800;2.04;gneE188_0;60;36
31800;1.85;gneE188_1;48;72
31800;0.5;gneE190_0;12;12
31800;;gneE190_1;0;0
31800;0.78;gneE199_0;36;36
31800;;gneE199_1;0;0
31800;2.59;gneE202_0;60;48
31800;4.42;gneE202_1;24;48
31800;0.87;gneE203_0;36;36
31800;;gneE205_0;0;0
31800;0.9;gneE208_0;12;12
31800;;gneE208_1;0;0
31800;0.26;gneE22_0;12;12
31800;87.55;gneE22_1;240;408
31800;10.08;gneE22_2;180;24
31800;8.99;gneE22_3;360;360
31800;0.74;gneE224_0;24;24
31800;3.13;gneE226_0;60;60
31800;;gneE226_1;0;0
31800;;gneE226_2;0;0
31800;1.36;gneE227_0;60;72
31800;1.39;gneE228_0;60;60
31800;;gneE23_0;0;0
31800;;gneE23_1;0;0
31800;0.24;gneE230_0;12;12
31800;2.59;gneE231_0;108;108
31800;0.83;gneE231_1;36;48
31800;0.82;gneE233_0;24;24
31800;2.09;gneE251_0;24;36
31800;2.06;gneE251_1;84;36
31800;0.73;gneE257_0;36;24
31800;5.75;gneE257_1;192;204
31800;10.01;gneE258_0;60;72
31800;4.47;gneE258_1;36;24
31800;0.79;gneE271_0;24;24
31800;0.07;gneE393_0;12;0
31800;5.75;gneE393_1;216;228
31800;;gneE394_0;0;0
31800;1.97;gneE394_1;84;84
31800;;gneE396_0;0;0
31800;1.64;gneE396_1;72;72
31800;3.34;gneE397_0;120;120
31800;0.31;gneE397_1;12;12
31800;0.44;gneE401_0;12;12
31800;83.87;gneE401_1;408;432
31800;3.05;gneE401_2;24;0
31800;;gneE401_3;0;0
32100;3.74;1_0;108;96
32100;1.76;1_1;48;60
32100;101.65;10_0;96;12
32100;108.99;10_1;60;60
32100;2.11;100_0;96;96
32100;0.24;101_0;12;12
32100;;102_0;0;0
32100;2.23;103[0]_0;96;96
32100;1;103[0]_1;36;36
32100;1.93;103[1].2_0;108;84
32100;1.27;103[1].2_1;36;60
32100;2;104.5_0;84;72
32100;1.16;104.5_1;60;60
32100;2.04;105_0;72;60
32100;3.35;105_1;60;60
32100;0.23;106_0;12;12
32100;0.56;107_0;24;24
32100;1.69;107_1;48;48
32100;1.88;108_0;24;24
32100;23.84;108_1;48;36
32100;;109_0;0;0
32100;;109_1;0;0
32100;;11_0;0;0
32100;0.55;11_1;12;12
32100;;110_0;0;0
32100;;110_1;0;0
32100;1.16;111_0;60;24
32100;0.48;111_1;12;48
32100;0.18;112[0]_0;0;12
32100;0.04;112[0]_1;12;0
32100;;112[1]_0;0;0
32100;;112[1]_1;0;0
32100;0.91;113[0]_0;36;36
32100;0.64;113[0]_1;24;24
32100;0.31;113[0]_2;12;12
32100;0.82;113[1][0]_0;48;36
32100;0.31;113[1][0]_1;24;0
32100;0.35;113[1][0]_2;12;24
32100;0.63;114_0;12;48
32100;0.57;114_1;48;0
32100;2.82;115_0;96;120
32100;0.6;115_1;36;24
32100;71.63;116_0;0;0
32100;75.84;116_1;0;0
32100;96.91;116_2;0;0
32100;105.34;116_3;0;0
32100;126.41;116_4;0;0
32100;;117_0;0;0
32100;;117_1;0;0
32100;;117_2;0;0
32100;0.54;117_3;0;132
32100;6.72;117_4;348;204
32100;77.17;118_0;504;132
32100;97.14;118_1;0;372
32100;;119_0;0;0
32100;;119_1;0;0
32100;129.89;12_0;60;0
32100;138.19;12_1;48;0
32100;133.62;12_2;36;0
32100;139.27;12_3;36;0
32100;0.32;120.0.24_0;12;12
32100;;120.0.24_1;0;0
32100;57.73;121_0;0;0
32100;134.25;121_1;0;0
32100;1.61;122[0]_0;0;192
32100;2.11;122[0]_1;0;96
32100;4.42;122[0]_2;336;108
32100;6.19;122[1]_0;192;336
32100;6.69;122[1]_1;336;252
32100;2.38;122[1]_2;168;96
32100;47.4;123_0;1104;48
32100;42.47;123_1;0;384
32100;64.02;123_2;0;948
32100;0.54;125_0;24;24
32100;;125_1;0;0
32100;5.36;126_0;84;84
32100;2.75;127_0;120;132
32100;1.45;127_1;24;108
32100;3.34;127_2;168;96
32100;1.09;128_0;60;48
32100;3.24;128_1;144;144
32100;27.72;129_0;96;36
32100;108.74;129_1;0;60
32100;6.2;13.1_0;0;60
32100;10.36;13.1_1;0;60
32100;17.53;13.1_2;0;48
32100;22.97;13.1_3;900;48
32100;1.22;130_0;36;60
32100;4.53;130_1;192;180
32100;39.72;131_0;72;24
32100;111.69;131_1;0;36
32100;38.32;132_0;216;132
32100;105.11;132_1;0;96
32100;;133_0;0;0
32100;0.51;133_1;24;24
32100;0.77;134.7_0;24;36
32100;0.07;134.7_1;0;0
32100;80.97;134.7_2;132;0
32100;1.26;135.7_0;36;96
32100;1.12;135.7_1;84;12
32100;0.06;135.7_2;12;0
32100;18.47;136_0;312;48
32100;82.9;136_1;0;336
32100;;137.5_0;0;0
32100;;137.5_1;0;0
32100;4.68;138_0;252;120
32100;0.66;139_0;24;24
32100;0.4;14.3_0;0;36
32100;0.23;14.3_1;24;0
32100;21.23;140_0;864;888
32100;19.79;140_1;864;936
32100;15.15;140_2;660;708
32100;11.15;140_3;492;456
32100;134.86;141_0;156;48
32100;132.43;141_1;0;96
32100;46.76;142_0;252;0
32100;118.19;142_1;0;0
32100;125.6;142_2;0;12
32100;0.77;143.4_0;0;36
32100;0.33;143.4_1;24;0
32100;;143.4_2;0;0
32100;;144_0;0;0
32100;;144_1;0;0
32100;2.79;144_2;120;132
32100;138.69;144.283_0;60;48
32100;123.02;144.283_1;108;48
32100;127.11;144.283_2;144;96
32100;7.88;144.312_0;60;48
32100;9.63;144.312_1;72;36
32100;1.98;144.312_2;0;24
32100;102.66;145_0;204;348
32100;0.28;145_1;0;12
32100;;145_2;0;0
32100;99.5;146_0;0;0
32100;99.5;146_1;0;0
32100;87.61;147_0;0;0
32100;120.98;147_1;0;0
32100;150.18;147_2;0;0
32100;4.03;148_0;180;192
32100;1.23;148_1;60;60
32100;0.93;148_2;48;24
32100;77.12;149_0;0;0
32100;83.29;149_1;0;0
32100;144.99;149_2;0;0
32100;2.22;15_0;120;48
32100;2.52;15_1;24;72
32100;5.81;150_0;204;144
32100;1.73;150_1;24;60
32100;0.42;150_2;0;48
32100;103.47;151_0;0;0
32100;113.56;151_1;0;0
32100;111.04;151_2;0;0
32100;121.13;151_3;0;0
32100;8;152_0;168;168
32100;1.24;152_1;60;36
32100;0.02;152_2;0;24
32100;;152_3;0;0
32100;0.34;153_0;0;0
32100;0.88;153_1;0;48
32100;0.51;153_2;120;0
32100;4.28;154.7_0;156;192
32100;1.15;154.7_1;72;60
32100;;154.7_2;0;0
32100;;155[0].4_0;0;0
32100;2.97;155[0].4_1;96;84
32100;0.72;155[0].4_2;0;12
32100;0.29;155[0].4_3;0;12
32100;;155[1]_0;0;0
32100;7.51;155[1]_1;384;264
32100;2.11;155[1]_2;12;12
32100;0.96;155[1]_3;12;132
32100;24.28;156[0]_0;96;132
32100;13.8;156[0]_1;72;72
32100;2.28;156[0]_2;36;36
32100;;156[0]_3;0;0
32100;3.49;156[1]_0;120;204
32100;2.14;156[1]_1;84;72
32100;0.7;156[1]_2;36;12
32100;0.11;156[1]_3;36;0
32100;6.11;157_0;264;288
32100;0.1;157_1;12;0
32100;2.71;157_2;132;120
32100;2.21;158_0;0;96
32100;2.99;158_1;144;72
32100;0.69;158_2;36;36
32100;2.52;16_0;96;72
32100;0.9;16_1;24;36
32100;4.87;161_0;192;192
32100;0.58;161_1;24;24
32100;8.53;163_0;108;108
32100;;164_0;0;0
32100;10.52;165_0;348;312
32100;1.84;165_1;0;36
32100;;166_0;0;0
32100;;166_1;0;0
32100;25.18;167_0;192;180
32100;3.27;167_1;24;36
32100;18.68;168_0;24;24
32100;;168_1;0;0
32100;0.53;17_0;24;12
32100;0.2;17_1;12;24
32100;;172_0;0;0
32100;13.31;173_0;48;24
32100;2.95;173_1;0;24
32100;2.06;175_0;72;96
32100;1.19;175_1;48;36
32100;3.3;18_0;0;108
32100;1.95;18_1;120;48
32100;0.46;181[1][1][0].32.3_0;24;24
32100;1.79;181[1][1][0].32.3_1;504;0
32100;6.11;181[1][1][0].32.3_2;24;144
32100;8.07;181[1][1][0].32.3_3;48;432
32100;0.57;181[1][1][1][0]_0;24;24
32100;;181[1][1][1][0]_1;0;0
32100;;181[1][1][1][0]_2;0;0
32100;12.59;181[1][1][1][0]_3;360;360
32100;0.56;181[1][1][1][1][0]_0;24;24
32100;;181[1][1][1][1][0]_1;0;0
32100;;181[1][1][1][1][0]_2;0;0
32100;11.91;181[1][1][1][1][0]_3;348;348
32100;0.57;181[1][1][1][1][1][0]_0;24;24
32100;;181[1][1][1][1][1][0]_1;0;0
32100;;181[1][1][1][1][1][0]_2;0;0
32100;;181[1][1][1][1][1][0]_3;0;0
32100;;181[1][1][1][1][1][0].76_0;0;0
32100;91.02;181[1][1][1][1][1][0].76_1;48;168
32100;56.7;181[1][1][1][1][1][0].76_2;396;324
32100;23.83;181[1][1][1][1][1][0].76_3;948;912
32100;8.73;182_0;240;240
32100;3.39;182_1;96;72
32100;2.73;183.8_0;72;72
32100;2.82;183.8_1;84;84
32100;;184_0;0;0
32100;;184_1;0;0
32100;3.59;185_0;12;12
32100;0.41;186_0;12;24
32100;1.49;186_1;72;48
32100;;187_0;0;0
32100;0.02;19_0;0;0
32100;0.63;19_1;24;24
32100;;2_0;0;0
32100;0.3;2_1;12;12
32100;4.27;20_0;48;120
32100;1.29;20_1;108;48
32100;;21_0;0;0
32100;;21_1;0;0
32100;6.97;22_0;192;132
32100;0.44;22_1;12;60
32100;;24_0;0;0
32100;;24_1;0;0
32100;1.2;25[0]_0;48;48
32100;;25[0]_1;0;0
32100;0.87;25[1]_0;48;24
32100;0.14;25[1]_1;0;12
32100;102.6;26_0;108;72
32100;114.46;26_1;108;144
32100;0.62;27_0;24;24
32100;1.07;27_1;48;36
32100;121.21;28_0;72;120
32100;123.03;28_1;96;144
32100;0.87;29_0;24;24
32100;;29_1;0;0
32100;68.68;30_0;192;288
32100;95.41;30_1;120;0
32100;0.34;31_0;12;12
32100;0.65;31_1;24;24
32100;77.49;32_0;216;204
32100;92.49;32_1;144;288
32100;2.54;33_0;96;84
32100;0.57;33_1;0;36
32100;94.18;34_0;288;324
32100;109.47;34_1;180;48
32100;90.07;35_0;24;204
32100;98.98;35_1;0;192
32100;43.39;35_2;12;0
32100;38.76;35_3;60;96
32100;28.02;35_4;108;60
32100;0.68;37[0]_0;36;36
32100;2.26;37[0]_1;96;96
32100;90.22;38.9_0;180;312
32100;106.4;38.9_1;144;156
32100;2.32;39.68_0;96;96
32100;0.62;39.68_1;60;24
32100;149.58;3[0]_0;12;0
32100;133.3;3[0]_1;12;12
32100;131.21;3[0]_2;24;0
32100;141.15;3[1]_0;0;0
32100;145.78;3[1]_1;12;12
32100;105.86;3[1]_2;0;0
32100;59.27;4_0;0;12
32100;66.2;4_1;0;24
32100;118.05;4_2;0;36
32100;68.55;40_0;12;600
32100;85.89;40_1;360;480
32100;62.89;40_2;312;432
32100;43.64;40_3;612;552
32100;35.79;41.3_0;828;876
32100;29.31;41.3_1;624;864
32100;13.73;41.3_2;576;576
32100;9.84;41.3_3;492;384
32100;33.77;42.0_0;876;864
32100;29.76;42.0_1;912;888
32100;21.85;42.0_2;576;672
32100;14.42;42.0_3;432;492
32100;20.01;43[0].45_0;276;552
32100;17.78;43[0].45_1;144;468
32100;4.21;44_0;144;120
32100;0.57;44_1;0;48
32100;1.52;44_2;72;48
32100;13.06;45[0].5_0;552;480
32100;7.41;45[0].5_1;348;360
32100;9.66;45[1]_0;480;372
32100;8.22;45[1]_1;360;348
32100;8.03;46_0;360;300
32100;1.65;46_1;96;84
32100;4.91;47_0;204;192
32100;0.24;47_1;0;12
32100;4.96;48_0;192;192
32100;1.17;48_1;48;48
32100;;48_2;0;0
32100;0.31;49[0]_0;12;12
32100;1.86;49[0]_1;84;84
32100;1.91;49[0]_2;84;84
32100;0.41;49[1]_0;12;12
32100;1.52;49[1]_1;84;72
32100;1.93;49[1]_2;84;96
32100;141.58;5_0;12;24
32100;120.42;5_1;0;24
32100;0.68;50[0].15_0;12;36
32100;0.14;50[0].15_1;36;0
32100;0.94;50[1]_0;36;36
32100;;50[1]_1;0;0
32100;147.96;51_0;0;0
32100;;51_1;0;0
32100;31.07;52_0;24;24
32100;3.74;52_1;72;12
32100;3.9;52_2;24;0
32100;99.65;53.4_0;108;336
32100;91.15;53.4_1;372;252
32100;68.37;53.4_2;132;624
32100;5.35;54[0]_0;264;264
32100;0.7;54[0]_1;24;36
32100;7.62;54[1]_0;264;228
32100;3.35;54[1]_1;36;108
32100;1.65;55[0]_0;72;108
32100;3.4;55[0]_1;156;144
32100;0.31;55[0]_2;24;0
32100;0.61;55[1]_0;132;0
32100;5.09;55[1]_1;144;264
32100;0.31;55[1]_2;0;24
32100;;56.0.16_0;0;0
32100;;56.0.16_1;0;0
32100;0.21;57_0;0;12
32100;2.09;57_1;96;84
32100;22.77;58_0;60;12
32100;0.18;58_1;0;12
32100;;59_0;0;0
32100;1.01;59_1;48;24
32100;0.88;59_2;24;48
32100;;6_0;0;0
32100;;6_1;0;0
32100;;6_2;0;0
32100;0.04;6_3;0;0
32100;0.05;6_4;12;0
32100;;60_0;0;0
32100;1;61_0;36;48
32100;0.74;61_1;36;24
32100;0.3;62_0;12;12
32100;;63_0;0;0
32100;;64_0;0;0
32100;0.87;66.10_0;84;24
32100;0.62;66.10_1;0;36
32100;3.24;67.1_0;156;84
32100;0.32;67.1_1;0;36
32100;0.3;68_0;12;12
32100;;68_1;0;0
32100;0.39;69_0;12;12
32100;;69_1;0;0
32100;117.71;7.0.20_0;0;0
32100;128.17;7.0.20_1;0;0
32100;120.33;7.0.20_2;0;0
32100;130.79;7.0.20_3;0;0
32100;122.94;7.0.20_4;0;0
32100;0.26;70_0;12;12
32100;0.84;71_0;36;36
32100;1.6;72_0;72;72
32100;0.86;73_0;12;60
32100;1.04;73_1;72;24
32100;0.27;74_0;0;0
32100;0.21;74_1;24;24
32100;2.37;75_0;72;108
32100;0.9;75_1;60;24
32100;0.46;75_2;24;24
32100;2.78;76_0;72;132
32100;1.26;76_1;108;60
32100;2.08;77_0;84;72
32100;0.91;77_1;36;36
32100;;78_0;0;0
32100;7.9;78_1;264;276
32100;1.95;79_0;60;84
32100;0.52;79_1;48;24
32100;0.11;8.0.2.13_0;0;0
